acoustic_data,time_to_failure
7,1.4510966766
8,1.4510966755
5,1.4510966744
6,1.4510966733
4,1.4510966722
2,1.4510966711
4,1.45109667
8,1.4510966689
6,1.4510966678
6,1.4510966667
3,1.4510966656
3,1.4510966645
5,1.4510966634
7,1.4510966623
7,1.4510966612
10,1.4510966601
4,1.451096659
2,1.4510966579
4,1.4510966568
0,1.4510966557
5,1.4510966546
6,1.4510966535
7,1.4510966524
6,1.4510966513
8,1.4510966502
4,1.4510966491
4,1.451096648
3,1.4510966469
8,1.4510966458
10,1.4510966447
7,1.4510966436
0,1.4510966425
3,1.4510966414
7,1.4510966403
4,1.4510966392
7,1.4510966381
9,1.451096637
7,1.4510966359
6,1.4510966348
8,1.4510966337
3,1.4510966326
5,1.4510966315
5,1.4510966304
3,1.4510966293
4,1.4510966282
9,1.4510966271
4,1.451096626
5,1.4510966249
3,1.4510966238
6,1.4510966227
3,1.4510966216
0,1.4510966205
1,1.4510966194
4,1.4510966183
4,1.4510966172
9,1.4510966161
3,1.451096615
4,1.4510966139
4,1.4510966128
5,1.4510966117
6,1.4510966106
1,1.4510966095
6,1.4510966084
7,1.4510966073
2,1.4510966062
5,1.4510966051
4,1.451096604
4,1.4510966029
3,1.4510966018
6,1.4510966007
6,1.4510965996
8,1.4510965985
10,1.4510965974
9,1.4510965963
8,1.4510965952
6,1.4510965941
2,1.451096593
5,1.4510965919
2,1.4510965908
0,1.4510965897
6,1.4510965886
2,1.4510965875
-1,1.4510965864
1,1.4510965853
4,1.4510965842
7,1.4510965831
7,1.451096582
6,1.4510965809
5,1.4510965798
8,1.4510965787
7,1.4510965776
9,1.4510965765
6,1.4510965754
6,1.4510965743
9,1.4510965732
4,1.4510965721
3,1.451096571
4,1.4510965699
4,1.4510965688
8,1.4510965677
8,1.4510965666
2,1.4510965655
4,1.4510965644
4,1.4510965633
4,1.4510965622
2,1.4510965611
6,1.45109656
8,1.4510965589
3,1.4510965578
11,1.4510965567
6,1.4510965556
1,1.4510965545
5,1.4510965534
0,1.4510965523
4,1.4510965512
5,1.4510965501
4,1.451096549
6,1.4510965479
7,1.4510965468
4,1.4510965457
5,1.4510965446
6,1.4510965435
8,1.4510965424
6,1.4510965413
1,1.4510965402
6,1.4510965391
4,1.451096538
3,1.4510965369
4,1.4510965358
8,1.4510965347
8,1.4510965336
6,1.4510965325
6,1.4510965314
7,1.4510965303
10,1.4510965292
9,1.4510965281
5,1.451096527
6,1.4510965259
5,1.4510965248
2,1.4510965237
3,1.4510965226
7,1.4510965215
3,1.4510965204
4,1.4510965193
7,1.4510965182
6,1.4510965171
3,1.451096516
5,1.4510965149
10,1.4510965138
11,1.4510965127
6,1.4510965116
8,1.4510965105
5,1.4510965094
1,1.4510965083
3,1.4510965072
5,1.4510965061
5,1.451096505
11,1.4510965039
9,1.4510965028
10,1.4510965017
7,1.4510965006
8,1.4510964995
7,1.4510964984
10,1.4510964973
8,1.4510964962
5,1.4510964951
3,1.451096494
4,1.4510964929
0,1.4510964918
0,1.4510964907
6,1.4510964896
-1,1.4510964885
6,1.4510964874
6,1.4510964863
8,1.4510964852
6,1.4510964841
4,1.451096483
5,1.4510964819
4,1.4510964808
4,1.4510964797
5,1.4510964786
9,1.4510964775
0,1.4510964764
6,1.4510964753
4,1.4510964742
5,1.4510964731
5,1.451096472
5,1.4510964709
6,1.4510964698
7,1.4510964687
4,1.4510964676
5,1.4510964665
4,1.4510964654
7,1.4510964643
11,1.4510964632
10,1.4510964621
6,1.451096461
5,1.4510964599
4,1.4510964588
7,1.4510964577
2,1.4510964566
-2,1.4510964555
3,1.4510964544
0,1.4510964533
3,1.4510964522
-1,1.4510964511
1,1.45109645
5,1.4510964489
6,1.4510964478
8,1.4510964467
8,1.4510964456
-1,1.4510964445
4,1.4510964434
4,1.4510964423
3,1.4510964412
8,1.4510964401
12,1.451096439
7,1.4510964379
7,1.4510964368
8,1.4510964357
9,1.4510964346
6,1.4510964335
4,1.4510964324
5,1.4510964313
8,1.4510964302
10,1.4510964291
4,1.451096428
5,1.4510964269
7,1.4510964258
2,1.4510964247
3,1.4510964236
3,1.4510964225
2,1.4510964214
-2,1.4510964203
4,1.4510964192
3,1.4510964181
5,1.451096417
8,1.4510964159
9,1.4510964148
9,1.4510964137
6,1.4510964126
8,1.4510964115
10,1.4510964104
11,1.4510964093
7,1.4510964082
8,1.4510964071
8,1.451096406
5,1.4510964049
1,1.4510964038
2,1.4510964027
2,1.4510964016
9,1.4510964005
9,1.4510963994
3,1.4510963983
5,1.4510963972
2,1.4510963961
9,1.451096395
5,1.4510963939
2,1.4510963928
4,1.4510963917
2,1.4510963906
7,1.4510963895
12,1.4510963884
10,1.4510963873
5,1.4510963862
4,1.4510963851
6,1.451096384
5,1.4510963829
6,1.4510963818
3,1.4510963807
2,1.4510963796
2,1.4510963785
3,1.4510963774
5,1.4510963763
7,1.4510963752
6,1.4510963741
3,1.451096373
1,1.4510963719
10,1.4510963708
9,1.4510963697
14,1.4510963686
7,1.4510963675
4,1.4510963664
6,1.4510963653
6,1.4510963642
8,1.4510963631
5,1.451096362
3,1.4510963609
2,1.4510963598
2,1.4510963587
4,1.4510963576
8,1.4510963565
7,1.4510963554
9,1.4510963543
6,1.4510963532
-1,1.4510963521
6,1.451096351
6,1.4510963499
0,1.4510963488
5,1.4510963477
5,1.4510963466
4,1.4510963455
1,1.4510963444
0,1.4510963433
11,1.4510963422
12,1.4510963411
6,1.45109634
9,1.4510963389
4,1.4510963378
7,1.4510963367
10,1.4510963356
4,1.4510963345
8,1.4510963334
6,1.4510963323
6,1.4510963312
6,1.4510963301
4,1.451096329
1,1.4510963279
-2,1.4510963268
4,1.4510963257
4,1.4510963246
5,1.4510963235
7,1.4510963224
5,1.4510963213
5,1.4510963202
12,1.4510963191
7,1.451096318
9,1.4510963169
10,1.4510963158
13,1.4510963147
8,1.4510963136
5,1.4510963125
2,1.4510963114
3,1.4510963103
5,1.4510963092
1,1.4510963081
1,1.451096307
4,1.4510963059
4,1.4510963048
5,1.4510963037
3,1.4510963026
8,1.4510963015
7,1.4510963004
6,1.4510962993
6,1.4510962982
1,1.4510962971
4,1.451096296
7,1.4510962949
10,1.4510962938
11,1.4510962927
4,1.4510962916
10,1.4510962905
6,1.4510962894
6,1.4510962883
7,1.4510962872
6,1.4510962861
3,1.451096285
7,1.4510962839
4,1.4510962828
4,1.4510962817
3,1.4510962806
9,1.4510962795
9,1.4510962784
5,1.4510962773
4,1.4510962762
6,1.4510962751
4,1.451096274
6,1.4510962729
11,1.4510962718
5,1.4510962707
4,1.4510962696
8,1.4510962685
7,1.4510962674
5,1.4510962663
6,1.4510962652
2,1.4510962641
6,1.451096263
4,1.4510962619
4,1.4510962608
6,1.4510962597
8,1.4510962586
12,1.4510962575
11,1.4510962564
5,1.4510962553
2,1.4510962542
3,1.4510962531
7,1.451096252
4,1.4510962509
5,1.4510962498
2,1.4510962487
6,1.4510962476
8,1.4510962465
5,1.4510962454
5,1.4510962443
7,1.4510962432
9,1.4510962421
10,1.451096241
7,1.4510962399
7,1.4510962388
10,1.4510962377
7,1.4510962366
6,1.4510962355
7,1.4510962344
4,1.4510962333
5,1.4510962322
5,1.4510962311
0,1.45109623
1,1.4510962289
3,1.4510962278
5,1.4510962267
4,1.4510962256
5,1.4510962245
4,1.4510962234
6,1.4510962223
8,1.4510962212
7,1.4510962201
2,1.451096219
3,1.4510962179
2,1.4510962168
6,1.4510962157
8,1.4510962146
7,1.4510962135
7,1.4510962124
5,1.4510962113
9,1.4510962102
11,1.4510962091
11,1.451096208
3,1.4510962069
5,1.4510962058
5,1.4510962047
8,1.4510962036
5,1.4510962025
5,1.4510962014
9,1.4510962003
6,1.4510961992
0,1.4510961981
5,1.451096197
6,1.4510961959
8,1.4510961948
9,1.4510961937
8,1.4510961926
6,1.4510961915
6,1.4510961904
5,1.4510961893
8,1.4510961882
11,1.4510961871
9,1.451096186
5,1.4510961849
6,1.4510961838
3,1.4510961827
2,1.4510961816
2,1.4510961805
3,1.4510961794
6,1.4510961783
6,1.4510961772
2,1.4510961761
3,1.451096175
5,1.4510961739
1,1.4510961728
0,1.4510961717
2,1.4510961706
6,1.4510961695
8,1.4510961684
0,1.4510961673
7,1.4510961662
9,1.4510961651
8,1.451096164
6,1.4510961629
7,1.4510961618
5,1.4510961607
8,1.4510961596
3,1.4510961585
3,1.4510961574
3,1.4510961563
4,1.4510961552
3,1.4510961541
-2,1.451096153
5,1.4510961519
7,1.4510961508
4,1.4510961497
7,1.4510961486
12,1.4510961475
12,1.4510961464
13,1.4510961453
5,1.4510961442
5,1.4510961431
2,1.451096142
4,1.4510961409
5,1.4510961398
0,1.4510961387
4,1.4510961376
11,1.4510961365
8,1.4510961354
8,1.4510961343
6,1.4510961332
7,1.4510961321
6,1.451096131
6,1.4510961299
11,1.4510961288
7,1.4510961277
5,1.4510961266
8,1.4510961255
6,1.4510961244
3,1.4510961233
3,1.4510961222
2,1.4510961211
1,1.45109612
5,1.4510961189
6,1.4510961178
3,1.4510961167
4,1.4510961156
9,1.4510961145
4,1.4510961134
6,1.4510961123
4,1.4510961112
2,1.4510961101
4,1.451096109
3,1.4510961079
9,1.4510961068
6,1.4510961057
6,1.4510961046
5,1.4510961035
4,1.4510961024
7,1.4510961013
6,1.4510961002
5,1.4510960991
3,1.451096098
1,1.4510960969
3,1.4510960958
10,1.4510960947
10,1.4510960936
6,1.4510960925
3,1.4510960914
3,1.4510960903
5,1.4510960892
6,1.4510960881
5,1.451096087
4,1.4510960859
1,1.4510960848
3,1.4510960837
5,1.4510960826
4,1.4510960815
7,1.4510960804
6,1.4510960793
6,1.4510960782
6,1.4510960771
5,1.451096076
0,1.4510960749
1,1.4510960738
9,1.4510960727
6,1.4510960716
3,1.4510960705
4,1.4510960694
7,1.4510960683
9,1.4510960672
7,1.4510960661
6,1.451096065
12,1.4510960639
10,1.4510960628
6,1.4510960617
3,1.4510960606
5,1.4510960595
5,1.4510960584
11,1.4510960573
5,1.4510960562
3,1.4510960551
9,1.451096054
2,1.4510960529
3,1.4510960518
6,1.4510960507
5,1.4510960496
1,1.4510960485
0,1.4510960474
6,1.4510960463
2,1.4510960452
4,1.4510960441
5,1.451096043
1,1.4510960419
2,1.4510960408
8,1.4510960397
8,1.4510960386
9,1.4510960375
6,1.4510960364
7,1.4510960353
5,1.4510960342
7,1.4510960331
6,1.451096032
5,1.4510960309
3,1.4510960298
5,1.4510960287
9,1.4510960276
6,1.4510960265
15,1.4510960254
7,1.4510960243
5,1.4510960232
2,1.4510960221
0,1.451096021
1,1.4510960199
1,1.4510960188
3,1.4510960177
8,1.4510960166
7,1.4510960155
7,1.4510960144
8,1.4510960133
6,1.4510960122
5,1.4510960111
7,1.45109601
8,1.4510960089
3,1.4510960078
-2,1.4510960067
-2,1.4510960056
3,1.4510960045
0,1.4510960034
4,1.4510960023
6,1.4510960012
6,1.4510960001
6,1.451095999
3,1.4510959979
6,1.4510959968
5,1.4510959957
10,1.4510959946
8,1.4510959935
4,1.4510959924
7,1.4510959913
6,1.4510959902
6,1.4510959891
4,1.451095988
0,1.4510959869
4,1.4510959858
4,1.4510959847
1,1.4510959836
4,1.4510959825
8,1.4510959814
5,1.4510959803
7,1.4510959792
8,1.4510959781
7,1.451095977
5,1.4510959759
5,1.4510959748
2,1.4510959737
3,1.4510959726
3,1.4510959715
4,1.4510959704
-1,1.4510959693
6,1.4510959682
10,1.4510959671
11,1.451095966
9,1.4510959649
10,1.4510959638
12,1.4510959627
8,1.4510959616
10,1.4510959605
4,1.4510959594
1,1.4510959583
2,1.4510959572
1,1.4510959561
4,1.451095955
4,1.4510959539
2,1.4510959528
1,1.4510959517
2,1.4510959506
7,1.4510959495
8,1.4510959484
4,1.4510959473
1,1.4510959462
2,1.4510959451
10,1.451095944
5,1.4510959429
0,1.4510959418
4,1.4510959407
5,1.4510959396
5,1.4510959385
3,1.4510959374
3,1.4510959363
6,1.4510959352
4,1.4510959341
4,1.451095933
10,1.4510959319
12,1.4510959308
8,1.4510959297
8,1.4510959286
10,1.4510959275
8,1.4510959264
7,1.4510959253
4,1.4510959242
8,1.4510959231
7,1.451095922
3,1.4510959209
-1,1.4510959198
-1,1.4510959187
3,1.4510959176
4,1.4510959165
0,1.4510959154
0,1.4510959143
4,1.4510959132
9,1.4510959121
6,1.451095911
7,1.4510959099
6,1.4510959088
8,1.4510959077
7,1.4510959066
6,1.4510959055
3,1.4510959044
4,1.4510959033
5,1.4510959022
4,1.4510959011
7,1.4510959
3,1.4510958989
6,1.4510958978
7,1.4510958967
9,1.4510958956
9,1.4510958945
7,1.4510958934
5,1.4510958923
3,1.4510958912
4,1.4510958901
-1,1.451095889
0,1.4510958879
1,1.4510958868
6,1.4510958857
3,1.4510958846
4,1.4510958835
1,1.4510958824
2,1.4510958813
10,1.4510958802
12,1.4510958791
5,1.451095878
6,1.4510958769
7,1.4510958758
9,1.4510958747
6,1.4510958736
8,1.4510958725
2,1.4510958714
2,1.4510958703
4,1.4510958692
2,1.4510958681
2,1.451095867
-1,1.4510958659
1,1.4510958648
4,1.4510958637
5,1.4510958626
7,1.4510958615
9,1.4510958604
8,1.4510958593
5,1.4510958582
10,1.4510958571
7,1.451095856
9,1.4510958549
5,1.4510958538
4,1.4510958527
7,1.4510958516
6,1.4510958505
7,1.4510958494
7,1.4510958483
9,1.4510958472
5,1.4510958461
6,1.451095845
4,1.4510958439
4,1.4510958428
6,1.4510958417
12,1.4510958406
9,1.4510958395
2,1.4510958384
1,1.4510958373
3,1.4510958362
1,1.4510958351
4,1.451095834
3,1.4510958329
5,1.4510958318
2,1.4510958307
3,1.4510958296
3,1.4510958285
5,1.4510958274
7,1.4510958263
4,1.4510958252
5,1.4510958241
9,1.451095823
6,1.4510958219
4,1.4510958208
6,1.4510958197
7,1.4510958186
10,1.4510958175
4,1.4510958164
5,1.4510958153
5,1.4510958142
2,1.4510958131
4,1.451095812
7,1.4510958109
7,1.4510958098
3,1.4510958087
5,1.4510958076
7,1.4510958065
10,1.4510958054
8,1.4510958043
5,1.4510958032
4,1.4510958021
9,1.451095801
7,1.4510957999
11,1.4510957988
11,1.4510957977
7,1.4510957966
4,1.4510957955
6,1.4510957944
7,1.4510957933
6,1.4510957922
5,1.4510957911
3,1.45109579
-1,1.4510957889
0,1.4510957878
4,1.4510957867
3,1.4510957856
3,1.4510957845
6,1.4510957834
6,1.4510957823
3,1.4510957812
2,1.4510957801
4,1.451095779
4,1.4510957779
5,1.4510957768
5,1.4510957757
4,1.4510957746
2,1.4510957735
2,1.4510957724
7,1.4510957713
12,1.4510957702
11,1.4510957691
9,1.451095768
9,1.4510957669
3,1.4510957658
4,1.4510957647
4,1.4510957636
2,1.4510957625
7,1.4510957614
10,1.4510957603
6,1.4510957592
2,1.4510957581
-3,1.451095757
3,1.4510957559
7,1.4510957548
10,1.4510957537
7,1.4510957526
10,1.4510957515
9,1.4510957504
6,1.4510957493
6,1.4510957482
7,1.4510957471
5,1.451095746
3,1.4510957449
1,1.4510957438
0,1.4510957427
5,1.4510957416
1,1.4510957405
7,1.4510957394
9,1.4510957383
6,1.4510957372
8,1.4510957361
5,1.451095735
5,1.4510957339
9,1.4510957328
2,1.4510957317
3,1.4510957306
4,1.4510957295
3,1.4510957284
3,1.4510957273
5,1.4510957262
7,1.4510957251
4,1.451095724
1,1.4510957229
0,1.4510957218
9,1.4510957207
9,1.4510957196
9,1.4510957185
10,1.4510957174
7,1.4510957163
7,1.4510957152
7,1.4510957141
2,1.451095713
-5,1.4510957119
5,1.4510957108
0,1.4510957097
0,1.4510957086
0,1.4510957075
2,1.4510957064
3,1.4510957053
8,1.4510957042
10,1.4510957031
5,1.451095702
6,1.4510957009
6,1.4510956998
5,1.4510956987
5,1.4510956976
3,1.4510956965
8,1.4510956954
5,1.4510956943
4,1.4510956932
-1,1.4510956921
3,1.451095691
4,1.4510956899
8,1.4510956888
8,1.4510956877
4,1.4510956866
11,1.4510956855
14,1.4510956844
11,1.4510956833
8,1.4510956822
4,1.4510956811
5,1.45109568
4,1.4510956789
6,1.4510956778
8,1.4510956767
9,1.4510956756
6,1.4510956745
5,1.4510956734
8,1.4510956723
8,1.4510956712
6,1.4510956701
6,1.451095669
7,1.4510956679
9,1.4510956668
7,1.4510956657
6,1.4510956646
1,1.4510956635
-2,1.4510956624
2,1.4510956613
0,1.4510956602
1,1.4510956591
10,1.451095658
3,1.4510956569
2,1.4510956558
4,1.4510956547
0,1.4510956536
-1,1.4510956525
1,1.4510956514
8,1.4510956503
6,1.4510956492
10,1.4510956481
5,1.451095647
10,1.4510956459
14,1.4510956448
9,1.4510956437
13,1.4510956426
14,1.4510956415
4,1.4510956404
5,1.4510956393
4,1.4510956382
3,1.4510956371
0,1.451095636
0,1.4510956349
5,1.4510956338
4,1.4510956327
7,1.4510956316
6,1.4510956305
9,1.4510956294
1,1.4510956283
1,1.4510956272
8,1.4510956261
7,1.451095625
4,1.4510956239
7,1.4510956228
5,1.4510956217
3,1.4510956206
8,1.4510956195
-1,1.4510956184
0,1.4510956173
0,1.4510956162
3,1.4510956151
2,1.451095614
3,1.4510956129
2,1.4510956118
5,1.4510956107
5,1.4510956096
8,1.4510956085
9,1.4510956074
6,1.4510956063
10,1.4510956052
9,1.4510956041
4,1.451095603
9,1.4510956019
7,1.4510956008
6,1.4510955997
4,1.4510955986
1,1.4510955975
0,1.4510955964
4,1.4510955953
2,1.4510955942
0,1.4510955931
4,1.451095592
9,1.4510955909
8,1.4510955898
9,1.4510955887
6,1.4510955876
5,1.4510955865
8,1.4510955854
3,1.4510955843
6,1.4510955832
5,1.4510955821
1,1.451095581
-1,1.4510955799
3,1.4510955788
6,1.4510955777
9,1.4510955766
6,1.4510955755
4,1.4510955744
8,1.4510955733
9,1.4510955722
11,1.4510955711
10,1.45109557
11,1.4510955689
6,1.4510955678
10,1.4510955667
6,1.4510955656
3,1.4510955645
4,1.4510955634
0,1.4510955623
1,1.4510955612
5,1.4510955601
6,1.451095559
10,1.4510955579
10,1.4510955568
9,1.4510955557
7,1.4510955546
7,1.4510955535
1,1.4510955524
0,1.4510955513
5,1.4510955502
7,1.4510955491
4,1.451095548
3,1.4510955469
6,1.4510955458
-2,1.4510955447
6,1.4510955436
6,1.4510955425
3,1.4510955414
6,1.4510955403
6,1.4510955392
2,1.4510955381
4,1.451095537
7,1.4510955359
5,1.4510955348
7,1.4510955337
6,1.4510955326
3,1.4510955315
2,1.4510955304
5,1.4510955293
2,1.4510955282
-1,1.4510955271
3,1.451095526
8,1.4510955249
7,1.4510955238
0,1.4510955227
3,1.4510955216
5,1.4510955205
6,1.4510955194
11,1.4510955183
6,1.4510955172
6,1.4510955161
4,1.451095515
8,1.4510955139
4,1.4510955128
7,1.4510955117
7,1.4510955106
5,1.4510955095
5,1.4510955084
5,1.4510955073
5,1.4510955062
7,1.4510955051
6,1.451095504
6,1.4510955029
4,1.4510955018
0,1.4510955007
-2,1.4510954996
5,1.4510954985
5,1.4510954974
6,1.4510954963
4,1.4510954952
7,1.4510954941
5,1.451095493
10,1.4510954919
9,1.4510954908
6,1.4510954897
3,1.4510954886
2,1.4510954875
7,1.4510954864
3,1.4510954853
4,1.4510954842
4,1.4510954831
5,1.451095482
5,1.4510954809
0,1.4510954798
4,1.4499999843
9,1.4499999832
8,1.4499999821
7,1.449999981
10,1.4499999799
1,1.4499999788
4,1.4499999777
0,1.4499999766
1,1.4499999755
0,1.4499999744
3,1.4499999733
4,1.4499999722
10,1.4499999711
11,1.44999997
8,1.4499999689
4,1.4499999678
9,1.4499999667
8,1.4499999656
8,1.4499999645
9,1.4499999634
3,1.4499999623
6,1.4499999612
4,1.4499999601
3,1.449999959
3,1.4499999579
9,1.4499999568
6,1.4499999557
-1,1.4499999546
6,1.4499999535
11,1.4499999524
5,1.4499999513
7,1.4499999502
8,1.4499999491
6,1.449999948
4,1.4499999469
4,1.4499999458
-2,1.4499999447
1,1.4499999436
5,1.4499999425
6,1.4499999414
6,1.4499999403
6,1.4499999392
5,1.4499999381
3,1.449999937
9,1.4499999359
9,1.4499999348
7,1.4499999337
6,1.4499999326
8,1.4499999315
7,1.4499999304
6,1.4499999293
2,1.4499999282
3,1.4499999271
7,1.449999926
11,1.4499999249
5,1.4499999238
8,1.4499999227
7,1.4499999216
1,1.4499999205
3,1.4499999194
3,1.4499999183
3,1.4499999172
4,1.4499999161
2,1.449999915
5,1.4499999139
7,1.4499999128
6,1.4499999117
2,1.4499999106
2,1.4499999095
4,1.4499999084
7,1.4499999073
7,1.4499999062
10,1.4499999051
8,1.449999904
6,1.4499999029
7,1.4499999018
6,1.4499999007
5,1.4499998996
9,1.4499998985
4,1.4499998974
5,1.4499998963
5,1.4499998952
5,1.4499998941
3,1.449999893
6,1.4499998919
4,1.4499998908
5,1.4499998897
4,1.4499998886
8,1.4499998875
5,1.4499998864
5,1.4499998853
5,1.4499998842
3,1.4499998831
6,1.449999882
4,1.4499998809
6,1.4499998798
8,1.4499998787
7,1.4499998776
4,1.4499998765
6,1.4499998754
7,1.4499998743
6,1.4499998732
7,1.4499998721
7,1.449999871
3,1.4499998699
4,1.4499998688
7,1.4499998677
8,1.4499998666
5,1.4499998655
6,1.4499998644
6,1.4499998633
4,1.4499998622
4,1.4499998611
5,1.44999986
6,1.4499998589
6,1.4499998578
1,1.4499998567
3,1.4499998556
4,1.4499998545
10,1.4499998534
5,1.4499998523
5,1.4499998512
5,1.4499998501
1,1.449999849
4,1.4499998479
7,1.4499998468
5,1.4499998457
7,1.4499998446
4,1.4499998435
5,1.4499998424
3,1.4499998413
2,1.4499998402
9,1.4499998391
7,1.449999838
4,1.4499998369
3,1.4499998358
8,1.4499998347
8,1.4499998336
6,1.4499998325
2,1.4499998314
2,1.4499998303
0,1.4499998292
-4,1.4499998281
1,1.449999827
3,1.4499998259
9,1.4499998248
9,1.4499998237
8,1.4499998226
10,1.4499998215
8,1.4499998204
10,1.4499998193
9,1.4499998182
13,1.4499998171
4,1.449999816
1,1.4499998149
2,1.4499998138
5,1.4499998127
5,1.4499998116
5,1.4499998105
6,1.4499998094
0,1.4499998083
5,1.4499998072
7,1.4499998061
6,1.449999805
10,1.4499998039
8,1.4499998028
3,1.4499998017
6,1.4499998006
5,1.4499997995
4,1.4499997984
0,1.4499997973
3,1.4499997962
6,1.4499997951
4,1.449999794
6,1.4499997929
8,1.4499997918
10,1.4499997907
10,1.4499997896
3,1.4499997885
6,1.4499997874
4,1.4499997863
7,1.4499997852
2,1.4499997841
2,1.449999783
4,1.4499997819
2,1.4499997808
6,1.4499997797
1,1.4499997786
7,1.4499997775
5,1.4499997764
3,1.4499997753
3,1.4499997742
1,1.4499997731
0,1.449999772
4,1.4499997709
4,1.4499997698
4,1.4499997687
6,1.4499997676
7,1.4499997665
11,1.4499997654
10,1.4499997643
7,1.4499997632
4,1.4499997621
4,1.449999761
4,1.4499997599
1,1.4499997588
7,1.4499997577
8,1.4499997566
5,1.4499997555
0,1.4499997544
3,1.4499997533
1,1.4499997522
5,1.4499997511
6,1.44999975
4,1.4499997489
4,1.4499997478
5,1.4499997467
8,1.4499997456
7,1.4499997445
1,1.4499997434
3,1.4499997423
6,1.4499997412
2,1.4499997401
4,1.449999739
5,1.4499997379
6,1.4499997368
7,1.4499997357
5,1.4499997346
4,1.4499997335
7,1.4499997324
3,1.4499997313
3,1.4499997302
7,1.4499997291
11,1.449999728
5,1.4499997269
4,1.4499997258
11,1.4499997247
2,1.4499997236
0,1.4499997225
6,1.4499997214
6,1.4499997203
3,1.4499997192
6,1.4499997181
4,1.449999717
2,1.4499997159
0,1.4499997148
3,1.4499997137
7,1.4499997126
8,1.4499997115
3,1.4499997104
9,1.4499997093
8,1.4499997082
6,1.4499997071
8,1.449999706
4,1.4499997049
7,1.4499997038
8,1.4499997027
7,1.4499997016
6,1.4499997005
6,1.4499996994
9,1.4499996983
11,1.4499996972
9,1.4499996961
9,1.449999695
9,1.4499996939
5,1.4499996928
-4,1.4499996917
0,1.4499996906
5,1.4499996895
3,1.4499996884
1,1.4499996873
2,1.4499996862
3,1.4499996851
3,1.449999684
3,1.4499996829
6,1.4499996818
6,1.4499996807
2,1.4499996796
3,1.4499996785
8,1.4499996774
5,1.4499996763
4,1.4499996752
7,1.4499996741
8,1.449999673
9,1.4499996719
12,1.4499996708
4,1.4499996697
3,1.4499996686
6,1.4499996675
2,1.4499996664
3,1.4499996653
3,1.4499996642
1,1.4499996631
5,1.449999662
10,1.4499996609
7,1.4499996598
7,1.4499996587
4,1.4499996576
5,1.4499996565
2,1.4499996554
1,1.4499996543
5,1.4499996532
2,1.4499996521
3,1.449999651
10,1.4499996499
9,1.4499996488
5,1.4499996477
6,1.4499996466
9,1.4499996455
7,1.4499996444
8,1.4499996433
9,1.4499996422
6,1.4499996411
4,1.44999964
2,1.4499996389
4,1.4499996378
3,1.4499996367
1,1.4499996356
3,1.4499996345
3,1.4499996334
7,1.4499996323
6,1.4499996312
2,1.4499996301
5,1.449999629
8,1.4499996279
7,1.4499996268
6,1.4499996257
11,1.4499996246
6,1.4499996235
3,1.4499996224
5,1.4499996213
3,1.4499996202
6,1.4499996191
6,1.449999618
3,1.4499996169
0,1.4499996158
4,1.4499996147
4,1.4499996136
1,1.4499996125
-1,1.4499996114
2,1.4499996103
10,1.4499996092
7,1.4499996081
6,1.449999607
4,1.4499996059
5,1.4499996048
6,1.4499996037
4,1.4499996026
2,1.4499996015
4,1.4499996004
6,1.4499995993
5,1.4499995982
4,1.4499995971
2,1.449999596
3,1.4499995949
2,1.4499995938
3,1.4499995927
5,1.4499995916
6,1.4499995905
7,1.4499995894
7,1.4499995883
5,1.4499995872
3,1.4499995861
5,1.449999585
5,1.4499995839
2,1.4499995828
3,1.4499995817
7,1.4499995806
9,1.4499995795
6,1.4499995784
7,1.4499995773
5,1.4499995762
2,1.4499995751
1,1.449999574
6,1.4499995729
8,1.4499995718
1,1.4499995707
0,1.4499995696
4,1.4499995685
2,1.4499995674
4,1.4499995663
4,1.4499995652
2,1.4499995641
5,1.449999563
-1,1.4499995619
4,1.4499995608
2,1.4499995597
3,1.4499995586
1,1.4499995575
6,1.4499995564
8,1.4499995553
6,1.4499995542
5,1.4499995531
4,1.449999552
6,1.4499995509
7,1.4499995498
7,1.4499995487
3,1.4499995476
5,1.4499995465
4,1.4499995454
6,1.4499995443
4,1.4499995432
6,1.4499995421
6,1.449999541
4,1.4499995399
7,1.4499995388
7,1.4499995377
2,1.4499995366
1,1.4499995355
3,1.4499995344
0,1.4499995333
1,1.4499995322
3,1.4499995311
3,1.44999953
8,1.4499995289
8,1.4499995278
11,1.4499995267
11,1.4499995256
10,1.4499995245
8,1.4499995234
10,1.4499995223
2,1.4499995212
2,1.4499995201
7,1.449999519
7,1.4499995179
7,1.4499995168
2,1.4499995157
7,1.4499995146
10,1.4499995135
8,1.4499995124
9,1.4499995113
3,1.4499995102
2,1.4499995091
6,1.449999508
9,1.4499995069
0,1.4499995058
2,1.4499995047
4,1.4499995036
4,1.4499995025
5,1.4499995014
3,1.4499995003
1,1.4499994992
6,1.4499994981
7,1.449999497
7,1.4499994959
4,1.4499994948
6,1.4499994937
6,1.4499994926
1,1.4499994915
4,1.4499994904
3,1.4499994893
1,1.4499994882
3,1.4499994871
0,1.449999486
4,1.4499994849
2,1.4499994838
6,1.4499994827
9,1.4499994816
10,1.4499994805
13,1.4499994794
13,1.4499994783
9,1.4499994772
9,1.4499994761
11,1.449999475
10,1.4499994739
9,1.4499994728
2,1.4499994717
-2,1.4499994706
-1,1.4499994695
1,1.4499994684
0,1.4499994673
1,1.4499994662
2,1.4499994651
2,1.449999464
8,1.4499994629
6,1.4499994618
0,1.4499994607
5,1.4499994596
